t,W
1783750752.671646,249.204
1783750752.691826,247.797
1783750752.711981,247.797
1783750752.732127,247.797
1783750752.752269,247.797
1783750752.772414,247.797
1783750752.792567,248.180
1783750752.812708,248.180
1783750752.832902,248.180
1783750752.853046,248.180
1783750752.873196,248.180
1783750752.893337,248.755
1783750752.913481,248.755
1783750752.933660,248.755
1783750752.953805,248.755
1783750752.973961,248.755
1783750752.994106,248.321
1783750753.014219,248.321
1783750753.034362,248.321
1783750753.054518,248.321
1783750753.074671,248.321
1783750753.094813,248.245
1783750753.114923,248.245
1783750753.135066,248.245
1783750753.155214,248.245
1783750753.175363,248.245
1783750753.195505,248.290
1783750753.215651,248.290
1783750753.235798,248.290
1783750753.255941,248.290
1783750753.276090,248.290
1783750753.296239,248.174
1783750753.316382,248.174
1783750753.336527,248.174
1783750753.356676,248.174
1783750753.376828,248.174
1783750753.396967,247.249
1783750753.417110,247.249
1783750753.437257,247.249
1783750753.457404,247.249
1783750753.477564,247.249
1783750753.497711,247.025
1783750753.517905,247.025
1783750753.538053,247.025
1783750753.558208,247.025
1783750753.578357,247.025
1783750753.598500,246.818
1783750753.618641,246.818
1783750753.638797,246.818
1783750753.658943,246.818
1783750753.679085,246.818
1783750753.699226,246.319
1783750753.719376,246.319
1783750753.739523,246.319
1783750753.759669,246.319
1783750753.779817,246.319
1783750753.799969,247.697
1783750753.820115,247.697
1783750753.840259,247.697
1783750753.860407,247.697
1783750753.880551,247.697
1783750753.900690,248.094
1783750753.920897,248.094
1783750753.941044,248.094
1783750753.961196,248.094
1783750753.981384,248.094
1783750754.001532,248.907
1783750754.021674,248.907
1783750754.041820,248.907
1783750754.061973,248.907
1783750754.082119,248.907
1783750754.102263,249.412
1783750754.122437,249.412
1783750754.142593,249.412
1783750754.162785,249.412
1783750754.182926,250.118
1783750754.203068,250.118
1783750754.223223,250.118
1783750754.243367,250.118
1783750754.263509,250.118
1783750754.283650,249.248
1783750754.303800,249.248
1783750754.323941,249.248
1783750754.344051,249.248
1783750754.364194,249.248
1783750754.384341,249.342
1783750754.404481,249.342
1783750754.424624,249.342
1783750754.444776,249.342
1783750754.464928,249.342
1783750754.485073,249.660
1783750754.505217,249.660
1783750754.525355,249.660
1783750754.545496,249.660
1783750754.565646,249.660
1783750754.585788,249.173
1783750754.605931,249.173
1783750754.626071,249.173
1783750754.646218,249.173
1783750754.666360,249.173
1783750754.686503,250.546
1783750754.706643,250.546
1783750754.726791,250.546
1783750754.746930,250.546
1783750754.767072,250.546
1783750754.787213,250.635
1783750754.807362,250.635
1783750754.827505,250.635
1783750754.847649,250.635
1783750754.867799,250.635
1783750754.887947,249.833
1783750754.908089,249.833
1783750754.928230,249.833
1783750754.948375,249.833
1783750754.968528,249.833
1783750754.988676,249.840
1783750755.008818,249.840
1783750755.028956,249.840
1783750755.049102,249.840
1783750755.069261,249.840
1783750755.089407,249.707
1783750755.109548,249.707
1783750755.129689,249.707
1783750755.149885,249.707
1783750755.170033,249.707
1783750755.190176,249.699
1783750755.210314,249.699
1783750755.230464,249.699
1783750755.250641,249.699
1783750755.270787,249.699
1783750755.290927,249.656
1783750755.311070,249.656
1783750755.331220,249.656
1783750755.351363,249.656
1783750755.371510,249.656
1783750755.391659,250.355
1783750755.411798,250.355
1783750755.431941,250.355
1783750755.452080,250.355
1783750755.472230,250.355
1783750755.492381,250.489
1783750755.512558,250.489
1783750755.532700,250.489
1783750755.552897,250.489
1783750755.573054,250.489
1783750755.593206,250.219
1783750755.613316,250.219
1783750755.633437,250.219
1783750755.653594,250.219
1783750755.673797,250.219
1783750755.693938,250.160
1783750755.714044,250.160
1783750755.734179,250.160
1783750755.754323,250.160
1783750755.774467,250.160
1783750755.794614,249.708
1783750755.814761,249.708
1783750755.834902,249.708
1783750755.855045,249.708
1783750755.875190,249.708
1783750755.895342,250.467
1783750755.915455,250.467
1783750755.935569,250.467
1783750755.955714,250.467
1783750755.975911,250.467
1783750755.996051,250.224
1783750756.016195,250.224
1783750756.036335,250.224
1783750756.056518,250.224
1783750756.076679,250.224
1783750756.096823,249.888
1783750756.116962,249.888
1783750756.137103,249.888
1783750756.157258,249.888
1783750756.177407,249.888
1783750756.197549,248.606
1783750756.217690,248.606
1783750756.237899,248.606
1783750756.258049,248.606
1783750756.278192,248.606
1783750756.298338,249.714
1783750756.318483,249.714
1783750756.338628,249.714
1783750756.358774,249.714
1783750756.378920,249.714
1783750756.399067,249.558
1783750756.419213,249.558
1783750756.439361,249.558
1783750756.459507,249.558
1783750756.479660,249.558
1783750756.499799,249.184
1783750756.519943,249.184
1783750756.540122,249.184
1783750756.560269,249.184
1783750756.580427,249.184
1783750756.600575,249.775
1783750756.620715,249.775
1783750756.640907,249.775
1783750756.661059,249.775
1783750756.681209,249.775
1783750756.701353,249.876
1783750756.721494,249.876
1783750756.741649,249.876
1783750756.761802,249.876
1783750756.781945,249.876
1783750756.802122,249.358
1783750756.822276,249.358
1783750756.842424,249.358
1783750756.862569,249.358
1783750756.882715,249.358
1783750756.902933,249.486
1783750756.923073,249.486
1783750756.943217,249.486
1783750756.963362,249.486
1783750756.983510,248.518
1783750757.003656,248.518
1783750757.023801,248.518
1783750757.043943,248.518
1783750757.064091,248.518
1783750757.084247,248.938
1783750757.104396,248.938
1783750757.124539,248.938
1783750757.144685,248.938
1783750757.164839,248.938
1783750757.184994,249.055
1783750757.205145,249.055
1783750757.225257,249.055
1783750757.245409,249.055
1783750757.265558,249.055
1783750757.285701,249.181
1783750757.305879,249.181
1783750757.326025,249.181
1783750757.346166,249.181
1783750757.366309,249.181
1783750757.386449,249.271
1783750757.406599,249.271
1783750757.426782,249.271
1783750757.446929,249.271
1783750757.467074,249.271
1783750757.487217,249.712
1783750757.507358,249.712
1783750757.527502,249.712
1783750757.547648,249.712
1783750757.567791,249.712
1783750757.587930,249.936
1783750757.608077,249.936
1783750757.628217,249.936
1783750757.648360,249.936
1783750757.668517,249.936
1783750757.688661,250.052
1783750757.708804,250.052
1783750757.728940,250.052
1783750757.749099,250.052
1783750757.769247,250.052
1783750757.789389,249.504
1783750757.809534,249.504
1783750757.829716,249.504
1783750757.849908,249.504
1783750757.870049,249.504
1783750757.890192,249.582
1783750757.910344,249.582
1783750757.930485,249.582
1783750757.950629,249.582
1783750757.970776,249.582
1783750757.990923,250.614
1783750758.011072,250.614
1783750758.031214,250.614
1783750758.051358,250.614
1783750758.071541,250.614
1783750758.091681,249.702
1783750758.111828,249.702
1783750758.131968,249.702
1783750758.152114,249.702
1783750758.172273,249.702
1783750758.192419,250.161
1783750758.212561,250.161
1783750758.232699,250.161
1783750758.252914,250.161
1783750758.273062,250.161
1783750758.293205,250.350
1783750758.313349,250.350
1783750758.333493,250.350
1783750758.353637,250.350
1783750758.373783,250.350
1783750758.393925,249.526
1783750758.414068,249.526
1783750758.434213,249.526
1783750758.454365,249.526
1783750758.474511,249.526
1783750758.494661,249.583
1783750758.514802,249.583
1783750758.534945,249.583
1783750758.555091,249.583
1783750758.575243,249.583
1783750758.595384,249.426
1783750758.615530,249.426
1783750758.635669,249.426
1783750758.655815,249.426
1783750758.675980,249.426
1783750758.696122,248.502
1783750758.716262,248.502
1783750758.736401,248.502
1783750758.756561,248.502
1783750758.776712,248.502
1783750758.796898,248.671
1783750758.817037,248.671
1783750758.837186,248.671
1783750758.857338,248.671
1783750758.877480,248.671
1783750758.897625,249.068
1783750758.917777,249.068
1783750758.937919,249.068
1783750758.958064,249.068
1783750758.978210,249.068
1783750758.998361,249.012
1783750759.018501,249.012
1783750759.038645,249.012
1783750759.058787,249.012
1783750759.078941,249.012
1783750759.099087,249.190
1783750759.119264,249.190
1783750759.139405,249.190
1783750759.159545,249.190
1783750759.179708,249.190
1783750759.199909,249.146
1783750759.220047,249.146
1783750759.240186,249.146
1783750759.260347,249.146
1783750759.280532,249.146
1783750759.300777,249.142
1783750759.320994,249.142
1783750759.341200,249.142
1783750759.361421,249.142
1783750759.381566,249.142
1783750759.401706,249.769
1783750759.421895,249.769
1783750759.442042,249.769
1783750759.462183,249.769
1783750759.482329,249.769
1783750759.502471,249.947
1783750759.522611,249.947
1783750759.542754,249.947
1783750759.562898,249.947
1783750759.583049,249.947
1783750759.603188,249.349
1783750759.623333,249.349
1783750759.643475,249.349
1783750759.663623,249.349
1783750759.683784,249.349
1783750759.703930,250.441
1783750759.724071,250.441
1783750759.744218,250.441
