id,model,cp,qty,price,delta,gamma,vega,vega_1pct,theta,theta_1day,rho,mode,receipt_sha256
SHORT_60D_+30,bs,C,1.00000000000000000e0,2.01805122082646116e-3,9.23167371224997702e-4,3.85845335949439115e-4,1.26853261134062201e-1,1.26853261134062196e-3,-8.07810146259547862e-2,-2.21317848290287090e-4,1.48436196002750646e-2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_-30,bs,P,1.00000000000000000e0,2.22476511292594298e-4,-9.18630194889358265e-5,3.68029996877900590e-5,1.81494245035677022e-2,1.81494245035677032e-4,-6.98424879915056449e-3,-1.91349282168508618e-5,-2.31997277100481035e-3,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_-20,bs,P,1.00000000000000000e0,2.82159484992605680e-2,-8.29100025754198056e-3,2.27751826229589255e-3,1.12315969099523483e0,1.12315969099523478e-2,-4.21211013489040276e-1,-1.15400277668230213e-3,-2.11392979952907623e-1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_-15,bs,P,1.00000000000000000e0,1.52501378171724156e-1,-3.70977857086955964e-2,8.16038998971908326e-3,4.02430191273817783e0,4.02430191273817767e-2,-1.47758679998216502e0,-4.04818301364976742e-3,-9.52343001133467038e-1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_-10,bs,P,1.00000000000000000e0,5.69898741798922970e-1,-1.13165217525834028e-1,1.93219319560409865e-2,9.52862397832158159e0,9.52862397832158203e-2,-3.38892957143290463e0,-9.28473855187097151e-3,-2.93089820409427215e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_-5,bs,P,1.00000000000000000e0,1.58230108731165942e0,-2.52880795729528152e-1,3.21919137253250665e-2,1.58754643029000331e1,1.58754643029000331e-1,-5.36356751865443471e0,-1.46947055305600947e-2,-6.62557331348987066e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+0,bs,C,1.00000000000000000e0,4.45107087927679856e0,5.59210976453865194e-1,3.97270542732183832e-2,1.95914240251487897e1,1.95914240251487903e-1,-1.00042119252880646e1,-2.74087997953097670e-2,1.26912394765749994e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+5,bs,C,1.00000000000000000e0,2.36029824059765048e0,3.66059128571242232e-1,3.78844425060802792e-2,1.86827387701217802e1,1.86827387701217790e-1,-8.94671308587711778e0,-2.45115427010332010e-2,8.44412415202025102e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+10,bs,C,1.00000000000000000e0,1.11787693215684669e0,2.08760746916094697e-1,2.89186815056709963e-2,1.42612675918377523e1,1.42612675918377535e-1,-6.57406421151230447e0,-1.80111348260611065e-2,4.87188437904311300e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+15,bs,C,1.00000000000000000e0,4.73959503200566346e-1,1.04137557302085071e-1,1.82003430609251962e-2,8.97551164648365862e0,8.97551164648365818e-2,-4.03766046126535727e0,-1.10620834555215271e-2,2.45090865871428676e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+20,bs,C,1.00000000000000000e0,1.80854339757363647e-1,4.58147462683000661e-2,9.68301307384948108e-3,4.77518452956960804e0,4.77518452956960798e-2,-2.11262742625280220e0,-5.78802034589808844e-3,1.08508445434667888e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SHORT_90D_+30,bs,C,1.00000000000000000e0,1.97609700008628542e-2,6.33646637797424805e-3,1.79683424331637570e-3,8.86110037799856642e-1,8.86110037799856670e-3,-3.83922275375137678e-1,-1.05184185034284299e-3,1.51369068771754961e-1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p005_70,bs,C,1.00000000000000000e0,3.10421642277856193e1,1.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,-2.06873507316643179e0,-5.66776732374364885e-3,3.44789178861071903e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p005_100,bs,C,1.00000000000000000e0,1.48880687218414209e0,9.99989041459053096e-1,1.38212344819376744e-4,3.45530862048441930e-3,3.45530862048441928e-5,-2.95532019475473762e0,-8.09676765686229497e-3,4.92550486368605860e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p005_140,bs,C,1.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p01_70,bs,C,1.00000000000000000e0,3.10421642277856193e1,1.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,-2.06873507316643179e0,-5.66776732374364885e-3,3.44789178861071903e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p01_100,bs,C,1.00000000000000000e0,1.49308523575837171e0,9.83200679697075808e-1,5.90204554303705581e-2,2.95102277151852777e0,2.95102277151852790e-2,-2.93431970973366107e0,-8.03923208146208566e-3,4.84134913669746041e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p01_140,bs,C,1.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p05_70,bs,C,1.00000000000000000e0,3.10421642277856193e1,1.00000000000000000e0,9.41694061140467608e-26,2.35423515285116977e-23,2.35423515285116988e-25,-2.06873507316643179e0,-5.66776732374364885e-3,3.44789178861071903e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p05_100,bs,C,1.00000000000000000e0,2.26842336282379620e0,6.70734316750797421e-1,1.02339546659996825e-1,2.55848866649992104e1,2.55848866649992124e-1,-3.22339458261763934e0,-8.83121803456887559e-3,3.24025041561279750e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p05_140,bs,C,1.00000000000000000e0,0.00000000000000000e0,0.00000000000000000e0,1.47717903441413679e-19,3.69294758603534267e-17,3.69294758603534270e-19,-1.84647379301767126e-18,-5.05883230963745555e-21,0.00000000000000000e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p1_70,bs,C,1.00000000000000000e0,3.10421643047635882e1,9.99999939385445291e-1,4.68816778019985700e-8,2.34408389009992915e-5,2.34408389009992923e-7,-2.06873723309731883e0,-5.66777324136251773e-3,3.44789148168904731e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p1_100,bs,C,1.00000000000000000e0,3.60649147721157703e0,5.97734468908438288e-1,5.47173171304419642e-2,2.73586585652209884e1,2.73586585652209890e-1,-4.42087451893106653e0,-1.21119849833727852e-2,2.80834777068161259e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p1_140,bs,C,1.00000000000000000e0,4.58857281028258188e-6,3.22691750720416337e-6,2.15164302586120167e-6,1.07582151293060101e-3,1.07582151293060109e-5,-1.17125246630364122e-4,-3.20891086658531832e-7,1.59051588955066878e-4,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p5_70,bs,C,1.00000000000000000e0,3.32364554947760809e1,8.90282557517164119e-1,5.30864064198868953e-3,1.32716016049717247e1,1.32716016049717250e-1,-8.30955481019407216e0,-2.27659035895728008e-2,2.78959001284701671e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p5_100,bs,C,1.00000000000000000e0,1.46839739702087471e1,5.86754080466390104e-1,1.10159291585673405e-2,2.75398228964183538e1,2.75398228964183533e-1,-1.50896544705020830e1,-4.13415190972659802e-2,2.19957170382151332e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_0p5_140,bs,C,1.00000000000000000e0,4.06045018038351913e0,2.31936572409415898e-1,8.62876036645878787e-3,2.15719009161469693e1,2.15719009161469688e-1,-1.13599466698902258e1,-3.11231415613430831e-2,9.56660353027903554e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_1p0_70,bs,C,1.00000000000000000e0,4.18453868777281386e1,8.10348464858083206e-1,3.83335505294652139e-3,1.91667752647326104e1,1.91667752647326106e-1,-2.03424590529750127e1,-5.57327645286986653e-2,1.95947298040400888e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_1p0_100,bs,C,1.00000000000000000e0,2.81772616706010339e1,6.46082969675712215e-1,5.25928533721578551e-3,2.62964266860789273e1,2.62964266860789275e-1,-2.73893577449880290e1,-7.50393362876384390e-2,1.82155176484850934e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_1p0_140,bs,C,1.00000000000000000e0,1.70821822491291009e1,4.59744665407126996e-1,5.61314893452004825e-3,2.80657446726002462e1,2.80657446726002457e-1,-2.89325132013477493e1,-7.92671594557472631e-2,1.44461421457917982e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_2p0_70,bs,C,1.00000000000000000e0,6.07488816208756788e1,8.33956978068385979e-1,1.76244126694358313e-3,1.76244126694358343e1,1.76244126694358350e-1,-3.59282298244505469e1,-9.84335063683576678e-2,1.13234080929814596e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_2p0_100,bs,C,1.00000000000000000e0,5.24093822173017188e1,7.63532985092535199e-1,2.18041825590590231e-3,2.18041825590590221e1,2.18041825590590210e-1,-4.43266826068765951e1,-1.21442966046237250e-1,1.19719581459759006e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_2p0_140,bs,C,1.00000000000000000e0,4.42900289500641975e1,6.84312200650930125e-1,2.51424607713790970e-3,2.51424607713790991e1,2.51424607713790993e-1,-5.10091572762090593e1,-1.39751115825230310e-1,1.20705955575144106e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_5p0_70,bs,C,1.00000000000000000e0,9.36226142339902481e1,9.69458384621858293e-1,1.95326858303899450e-4,4.88317145759748694e0,4.88317145759748703e-2,-2.45155540148332989e1,-6.71659014105021879e-2,1.66161211409779197e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_5p0_100,bs,C,1.00000000000000000e0,9.23476703019241114e1,9.61803517642064176e-1,2.34751736802213347e-4,5.86879342005533378e0,5.86879342005533350e-2,-2.94589475441451363e1,-8.07094453264250306e-2,1.91634073114115200e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
VOL_5p0_140,bs,C,1.00000000000000000e0,9.09721035388042765e1,9.53213198673833917e-1,2.76618654461359469e-4,6.91546636153398797e0,6.91546636153398814e-2,-3.47078082975273006e1,-9.50898857466501435e-2,2.17460816428955983e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e-06,bs,C,1.00000000000000000e0,4.87840492973854681e-7,1.06085230144049303e-1,1.83192887410919939e4,9.15964437054599591e-6,9.15964437054599538e-8,-4.06868504907564172e-6,-1.11470823262346356e-8,2.53017063035776884e-6,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e-03,bs,C,1.00000000000000000e0,4.87840492973854248e-4,1.06085230144049303e-1,1.83192887410919916e1,9.15964437054599644e-3,9.15964437054599692e-5,-4.06868504907564182e-3,-1.11470823262346358e-5,2.53017063035776901e-3,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e+00,bs,C,1.00000000000000000e0,4.87840492973854012e-1,1.06085230144049303e-1,1.83192887410919929e-2,9.15964437054599756e0,9.15964437054599817e-2,-4.06868504907564255e0,-1.11470823262346374e-2,2.53017063035776912e0,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e+03,bs,C,1.00000000000000000e0,4.87840492973855362e2,1.06085230144049303e-1,1.83192887410919952e-5,9.15964437054599694e3,9.15964437054599756e1,-4.06868504907564238e3,-1.11470823262346368e1,2.53017063035776891e3,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e+06,bs,C,1.00000000000000000e0,4.87840492973854765e5,1.06085230144049303e-1,1.83192887410919947e-8,9.15964437054599635e6,9.15964437054599694e4,-4.06868504907564167e6,-1.11470823262346348e4,2.53017063035776885e6,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
SCALE_1e+09,bs,C,1.00000000000000000e0,4.87840492973854065e8,1.06085230144049303e-1,1.83192887410919943e-11,9.15964437054599762e9,9.15964437054599822e7,-4.06868504907564211e9,-1.11470823262346368e7,2.53017063035776901e9,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_rm0p05_q0,bs,C,1.00000000000000000e0,2.92873214274687044e0,2.65476829238835976e-1,1.63921318369528585e-2,3.27842636739057198e1,3.27842636739057225e-1,-2.09747882833373556e0,-5.74651733790064543e-3,2.36189507811367285e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_rm0p02_q0p01,bs,C,1.00000000000000000e0,3.39552379631359358e0,2.96275131768385602e-1,1.71922129228863699e-2,3.43844258457727321e1,3.43844258457727314e-1,-2.61752766519838875e0,-7.17130867177640744e-3,2.62319893805249649e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_r0p0_q0,bs,C,1.00000000000000000e0,4.29201094140988815e0,3.53253689179276464e-1,1.85819221387494675e-2,3.71638442774989386e1,3.71638442774989364e-1,-3.71638442774989386e0,-1.01818751445202568e-2,3.10333579765177596e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_r0p15_q0,bs,C,1.00000000000000000e0,1.07017042007409415e1,6.45592887115240877e-1,1.86035488158876987e-2,3.72070976317753974e1,3.72070976317753987e-1,-1.17993474397950120e1,-3.23269792871096195e-2,5.38575845107831483e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_r0p02_q0p08,bs,C,1.00000000000000000e0,2.49194738952503769e0,2.30174878077418932e-1,1.46468296841961720e-2,2.92936593683923441e1,2.92936593683923441e-1,-1.49847772058422013e0,-4.10541841255950696e-3,2.05255404182168562e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_r0p02_qm0p03,bs,C,1.00000000000000000e0,6.22403619875316849e0,4.63341746230480522e-1,2.03906590524730869e-2,4.07813181049461733e1,4.07813181049461737e-1,-6.27035981767195771e0,-1.71790679936218021e-2,4.01101384242948882e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CARRY_r0p3_q0p3,bs,C,1.00000000000000000e0,3.17959990200364473e0,2.61696768910819777e-1,1.37658264664159737e-2,2.75316529328319426e1,2.75316529328319404e-1,-1.79928532268210084e0,-4.92954882926602972e-3,2.29900769890783323e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_0,bs,C,1.00000000000000000e0,9.41340338385301578e0,5.98706325682923701e-1,1.93334058401424605e-2,3.86668116802849156e1,3.86668116802849182e-1,-5.38039804356167295e0,-1.47408165577032138e-2,5.04572291844393561e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_1Em15,bs,C,1.00000000000000000e0,9.41340338385308684e0,5.98706325682925922e-1,1.93334058401424085e-2,3.86668116802849156e1,3.86668116802849182e-1,-5.38039804356167917e0,-1.47408165577032312e-2,5.04572291844395764e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_m1Em15,bs,C,1.00000000000000000e0,9.41340338385294473e0,5.98706305761909308e-1,1.93334060891551321e-2,3.86668121783101881e1,3.86668121783101892e-1,-5.38039803360115698e0,-1.47408165304141279e-2,5.04572271923379247e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_1Em09,bs,C,1.00000000000000000e0,9.41340344372365934e0,5.98706327616264522e-1,1.93334057966422952e-2,3.86668116706182161e1,3.86668116706182174e-1,-5.38039804839502445e0,-1.47408165709452723e-2,5.04572293777734302e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_m1Em09,bs,C,1.00000000000000000e0,9.41340332398237223e0,5.98706303828571373e-1,1.93334061326552384e-2,3.86668121879768591e1,3.86668121879768567e-1,-5.38039802876780993e0,-1.47408165171720815e-2,5.04572269990041349e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_1Em06,bs,C,1.00000000000000000e0,9.41346325458225408e0,5.98708259021332623e-1,1.93333623398083444e-2,3.86668020131047072e1,3.86668020131047063e-1,-5.38040287686177798e0,-1.47408297996213088e-2,5.04574225183769016e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LNEPS_m1Em06,bs,C,1.00000000000000000e0,9.41334351331710195e0,5.98704372419531561e-1,1.93334495891377758e-2,3.86668218445158658e1,3.86668218445158640e-1,-5.38039320019755074e0,-1.47408032882124680e-2,5.04570338581988125e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_2Y,bs,C,1.00000000000000000e0,6.56604730159319061e0,3.85506288981392331e-1,1.35198048974961918e-2,5.40792195899847741e1,5.40792195899847727e-1,-3.66349842739561993e0,-1.00369819928647127e-2,6.39691631930920792e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_5Y,bs,C,1.00000000000000000e0,1.63879757807931128e1,5.60143716969499939e-1,8.81905381333063405e-3,8.81905381333063616e1,8.81905381333063620e-1,-2.95260264015083340e0,-8.08932230178310493e-3,1.98131979580784389e2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_10Y,bs,C,1.00000000000000000e0,2.93810794396406010e1,6.92269537599674134e-1,5.56024645785145512e-3,1.11204929157029127e2,1.11204929157029131e0,-2.30742552118009581e0,-6.32171375665779682e-3,3.98458743203268170e2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_30Y,bs,C,1.00000000000000000e0,6.20676134697264672e1,8.85486751101460023e-1,1.76656546861381539e-3,1.05993928116828940e2,1.05993928116828950e0,-1.14774494293534923e0,-3.14450669297355965e-3,7.94431849212586144e2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_50Y,bs,C,1.00000000000000000e0,7.91704442895221803e1,9.49377346818968570e-1,7.36507859392267379e-4,7.36507859392267505e1,7.36507859392267483e-1,-6.20320283649693938e-1,-1.69950762643751759e-3,7.88364519618734107e2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
LONG_100Y,bs,C,1.00000000000000000e0,9.52646358808611353e1,9.91998326851109447e-1,1.09617985310700669e-4,2.19235970621401322e1,2.19235970621401322e-1,-1.39979501189634647e-1,-3.83505482711327800e-4,3.93519680424981800e2,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_1e+09,bs,C,1.00000000000000000e9,9.41340338385301590e9,5.98706325682923675e8,1.93334058401424587e7,3.86668116802849121e10,3.86668116802849114e8,-5.38039804356167316e9,-1.47408165577032138e7,5.04572291844393539e10,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_-1e+09,bs,C,-1.00000000000000000e9,-9.41340338385301590e9,-5.98706325682923675e8,-1.93334058401424587e7,-3.86668116802849121e10,-3.86668116802849114e8,5.38039804356167316e9,1.47408165577032138e7,-5.04572291844393539e10,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_1e-09,bs,C,1.00000000000000006e-9,9.41340338385301675e-9,5.98706325682923788e-10,1.93334058401424621e-11,3.86668116802849170e-8,3.86668116802849191e-10,-5.38039804356167315e-9,-1.47408165577032134e-11,5.04572291844393563e-8,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_-1e-09,bs,C,-1.00000000000000006e-9,-9.41340338385301675e-9,-5.98706325682923788e-10,-1.93334058401424621e-11,-3.86668116802849170e-8,-3.86668116802849191e-10,5.38039804356167315e-9,1.47408165577032134e-11,-5.04572291844393563e-8,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_1e+06,bs,C,1.00000000000000000e6,9.41340338385301642e6,5.98706325682923663e5,1.93334058401424591e4,3.86668116802849174e7,3.86668116802849167e5,-5.38039804356167279e6,-1.47408165577032123e4,5.04572291844393536e7,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_-1e+06,bs,C,-1.00000000000000000e6,-9.41340338385301642e6,-5.98706325682923663e5,-1.93334058401424591e4,-3.86668116802849174e7,-3.86668116802849167e5,5.38039804356167279e6,1.47408165577032123e4,-5.04572291844393536e7,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_5e-01,bs,C,5.00000000000000000e-1,4.70670169192650789e0,2.99353162841461851e-1,9.66670292007123025e-3,1.93334058401424578e1,1.93334058401424591e-1,-2.69019902178083647e0,-7.37040827885160690e-3,2.52286145922196781e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
QTY_-5e-01,bs,C,-5.00000000000000000e-1,-4.70670169192650789e0,-2.99353162841461851e-1,-9.66670292007123025e-3,-1.93334058401424578e1,-1.93334058401424591e-1,2.69019902178083647e0,7.37040827885160690e-3,-2.52286145922196781e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CANCEL_LONG,bs,C,1.00000000000000000e8,9.41340338385301590e8,5.98706325682923719e7,1.93334058401424601e6,3.86668116802849150e9,3.86668116802849174e7,-5.38039804356167316e8,-1.47408165577032138e6,5.04572291844393539e9,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CANCEL_SHORT,bs,C,-1.00000000000000000e8,-9.41340338385301590e8,-5.98706325682923719e7,-1.93334058401424601e6,-3.86668116802849150e9,-3.86668116802849174e7,5.38039804356167316e8,1.47408165577032138e6,-5.04572291844393539e9,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_C,bs,C,1.00000000000000000e0,4.17829971551348933e0,4.33204360271956690e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-6.73689314321588917e0,-1.84572414882627107e-2,1.95710681558410897e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_c,bs,C,1.00000000000000000e0,4.17829971551348933e0,4.33204360271956690e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-6.73689314321588917e0,-1.84572414882627107e-2,1.95710681558410897e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_call,bs,C,1.00000000000000000e0,4.17829971551348933e0,4.33204360271956690e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-6.73689314321588917e0,-1.84572414882627107e-2,1.95710681558410897e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_CALL,bs,C,1.00000000000000000e0,4.17829971551348933e0,4.33204360271956690e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-6.73689314321588917e0,-1.84572414882627107e-2,1.95710681558410897e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_P,bs,P,1.00000000000000000e0,7.61505337383506031e0,-5.66795639728043366e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-3.63379053346624126e0,-9.95559050264723661e-3,-3.21473086733196993e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_p,bs,P,1.00000000000000000e0,7.61505337383506031e0,-5.66795639728043366e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-3.63379053346624126e0,-9.95559050264723661e-3,-3.21473086733196993e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_put,bs,P,1.00000000000000000e0,7.61505337383506031e0,-5.66795639728043366e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-3.63379053346624126e0,-9.95559050264723661e-3,-3.21473086733196993e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
CPCASE_PUT,bs,P,1.00000000000000000e0,7.61505337383506031e0,-5.66795639728043366e-1,2.78131452693271171e-2,2.78131452693271228e1,2.78131452693271219e-1,-3.63379053346624126e0,-9.95559050264723661e-3,-3.21473086733196993e1,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
TOTAL_MIXED_DELTA,,,,4.88338590918819427e8,3.16985469457742965e1,1.83404406433800759e4,9.16881567248110962e9,9.16881567248110920e7,-4.07275856769156218e9,-1.11582426512097586e7,2.53270259886840057e9,gpu,902667a1070b83bff57ac642cf16779d998b5a954c046c450b154237e9e196e2
# NOTE: mixed: BS delta is d/dS, Black-76 delta is d/dF — do not add them as one risk
