t,W
1783750608.580363,249.114
1783750608.600518,249.114
1783750608.620662,248.932
1783750608.640813,248.932
1783750608.660960,248.932
1783750608.681110,248.932
1783750608.701258,248.932
1783750608.721405,248.705
1783750608.741552,248.705
1783750608.761706,248.705
1783750608.781896,248.705
1783750608.802043,248.705
1783750608.822192,248.570
1783750608.842347,248.570
1783750608.862494,248.570
1783750608.882637,248.570
1783750608.902787,248.570
1783750608.922940,248.427
1783750608.943090,248.427
1783750608.963235,248.427
1783750608.983387,248.427
1783750609.003515,248.427
1783750609.023666,248.637
1783750609.043811,248.637
1783750609.063959,248.637
1783750609.084106,248.637
1783750609.104260,248.637
1783750609.124399,248.677
1783750609.144547,248.677
1783750609.164693,248.677
1783750609.184896,248.677
1783750609.205041,248.677
1783750609.225215,248.129
1783750609.245359,248.129
1783750609.265511,248.129
1783750609.285653,248.129
1783750609.305796,248.129
1783750609.325943,248.169
1783750609.346093,248.169
1783750609.366235,248.169
1783750609.386375,248.169
1783750609.406523,248.169
1783750609.426671,248.887
1783750609.446811,248.887
1783750609.466952,248.887
1783750609.487102,248.887
1783750609.507243,248.887
1783750609.527393,248.384
1783750609.547534,248.384
1783750609.567680,248.384
1783750609.587824,248.384
1783750609.607974,248.384
1783750609.628116,248.774
1783750609.648263,248.774
1783750609.668406,248.774
1783750609.688555,248.774
1783750609.708696,248.774
1783750609.728885,249.067
1783750609.749031,249.067
1783750609.769182,249.067
1783750609.789325,249.067
1783750609.809513,249.067
1783750609.829659,249.438
1783750609.849806,249.438
1783750609.869950,249.438
1783750609.890092,249.438
1783750609.910241,249.438
1783750609.930391,250.653
1783750609.950536,250.653
1783750609.970678,250.653
1783750609.990828,250.653
1783750610.010971,250.653
1783750610.031122,250.782
1783750610.051261,250.782
1783750610.071406,250.782
1783750610.091550,250.782
1783750610.111700,250.782
1783750610.131881,249.453
1783750610.152024,249.453
1783750610.172168,249.453
1783750610.192319,249.453
1783750610.212460,249.453
1783750610.232601,250.494
1783750610.252790,250.494
1783750610.272940,250.494
1783750610.293082,250.494
1783750610.313223,250.494
1783750610.333375,250.873
1783750610.353526,250.873
1783750610.373667,250.873
1783750610.393809,250.873
1783750610.413961,250.873
1783750610.434107,250.858
1783750610.454249,250.858
1783750610.474390,250.858
1783750610.494564,250.858
1783750610.514709,250.858
1783750610.534925,251.843
1783750610.555065,251.843
1783750610.575212,251.843
1783750610.595356,251.843
1783750610.615503,251.843
1783750610.635644,252.051
1783750610.655787,252.051
1783750610.675932,252.051
1783750610.696079,252.051
1783750610.716219,252.051
1783750610.736365,252.307
1783750610.756509,252.307
1783750610.776660,252.307
1783750610.796798,252.307
1783750610.816941,252.307
1783750610.837089,250.723
1783750610.857239,250.723
1783750610.877380,250.723
1783750610.897520,250.723
1783750610.917668,250.937
1783750610.937818,250.937
1783750610.957963,250.937
1783750610.978099,250.937
1783750610.998245,250.937
1783750611.018391,251.102
1783750611.038538,251.102
1783750611.058678,251.102
1783750611.078824,251.102
1783750611.098993,251.102
1783750611.119120,252.075
1783750611.139261,252.075
1783750611.159410,252.075
1783750611.179554,252.075
1783750611.199703,252.075
1783750611.219887,252.395
1783750611.240033,252.395
1783750611.260178,252.395
1783750611.280327,252.395
1783750611.300468,252.395
1783750611.320611,252.275
1783750611.340760,252.275
1783750611.360913,252.275
1783750611.381053,252.275
1783750611.401194,252.275
1783750611.421342,251.406
1783750611.441492,251.406
1783750611.461637,251.406
1783750611.481779,251.406
1783750611.501928,251.406
1783750611.522076,251.060
1783750611.542203,251.060
1783750611.562343,251.060
1783750611.582492,251.060
1783750611.602637,251.060
1783750611.622785,250.798
1783750611.642924,250.798
1783750611.663070,250.798
1783750611.683215,250.798
1783750611.703368,250.798
1783750611.723508,249.748
1783750611.743654,249.748
1783750611.763800,249.748
1783750611.783979,249.748
1783750611.804122,249.748
1783750611.824265,251.057
1783750611.844412,251.057
1783750611.864564,251.057
1783750611.884702,251.057
1783750611.904893,251.057
1783750611.925039,250.770
1783750611.945159,250.770
1783750611.965305,250.770
1783750611.985443,250.770
1783750612.005591,250.770
1783750612.025779,250.183
1783750612.045925,250.183
1783750612.066066,250.183
1783750612.086215,250.183
1783750612.106359,250.183
1783750612.126507,250.236
1783750612.146647,250.236
1783750612.166792,250.236
1783750612.186937,250.236
1783750612.207089,250.236
1783750612.227228,249.838
1783750612.247375,249.838
1783750612.267519,249.838
1783750612.287669,249.838
1783750612.307811,249.838
1783750612.327956,249.399
1783750612.348099,249.399
1783750612.368251,249.399
1783750612.388421,249.399
1783750612.408565,249.399
1783750612.428711,249.730
1783750612.448915,249.730
1783750612.469060,249.730
1783750612.489200,249.730
1783750612.509348,249.730
1783750612.529497,250.312
1783750612.549641,250.312
1783750612.569781,250.312
1783750612.589931,250.312
1783750612.610075,250.312
1783750612.630219,250.321
1783750612.650338,250.321
1783750612.670487,250.321
1783750612.690634,250.321
